X1|DATE_ID|DATE_KEY|D1_NO|D1_VALUE|D2_NO|D2_VALUE|D3_NO|D3_VALUE|D4_NO|D4_VALUE|D5_NO|D5_VALUE|D6_NO|D6_VALUE|D7_NO|D7_VALUE|D8_NO|D8_VALUE|D9_NO|D9_VALUE|D10_NO|D10_VALUE|D11_NO|D11_VALUE|D12_NO|D12_VALUE|D13_NO|D13_VALUE|D14_NO|D14_VALUE|D15_NO|D15_VALUE|D16_NO|D16_VALUE|D17_NO|D17_VALUE|D18_NO|D18_VALUE|D19_NO|D19_VALUE|D20_NO|D20_VALUE|LAST_EDIT_TYPE|CREATE_ID|UPDATE_ID
50|2014-06-26|2014-06-26|201426|"Date Attribute - 201426"|201406|"Date Attribute - 201406"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-07-07|2015-07-07|201528|"Date Attribute - 201528"|201507|"Date Attribute - 201507"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-04-21|2015-04-21|201517|"Date Attribute - 201517"|201504|"Date Attribute - 201504"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-15|2014-10-15|201442|"Date Attribute - 201442"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-30|2014-10-30|201444|"Date Attribute - 201444"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-03-01|2015-03-01|201509|"Date Attribute - 201509"|201503|"Date Attribute - 201503"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-05-21|2015-05-21|201521|"Date Attribute - 201521"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-16|2014-10-16|201442|"Date Attribute - 201442"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-08-11|2013-08-11|201332|"Date Attribute - 201332"|201308|"Date Attribute - 201308"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-09-23|2014-09-23|201439|"Date Attribute - 201439"|201409|"Date Attribute - 201409"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-12-18|2013-12-18|201351|"Date Attribute - 201351"|201312|"Date Attribute - 201312"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-11-07|2014-11-07|201445|"Date Attribute - 201445"|201411|"Date Attribute - 201411"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-02-14|2015-02-14|201507|"Date Attribute - 201507"|201502|"Date Attribute - 201502"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-12-28|2013-12-28|201352|"Date Attribute - 201352"|201312|"Date Attribute - 201312"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-02-24|2014-02-24|201409|"Date Attribute - 201409"|201402|"Date Attribute - 201402"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-01-08|2015-01-08|201502|"Date Attribute - 201502"|201501|"Date Attribute - 201501"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-02-19|2014-02-19|201408|"Date Attribute - 201408"|201402|"Date Attribute - 201402"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-04-30|2015-04-30|201518|"Date Attribute - 201518"|201504|"Date Attribute - 201504"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-11-14|2014-11-14|201446|"Date Attribute - 201446"|201411|"Date Attribute - 201411"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-22|2013-09-22|201338|"Date Attribute - 201338"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-05-23|2014-05-23|201421|"Date Attribute - 201421"|201405|"Date Attribute - 201405"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-06-30|2015-06-30|201527|"Date Attribute - 201527"|201506|"Date Attribute - 201506"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-02-03|2015-02-03|201506|"Date Attribute - 201506"|201502|"Date Attribute - 201502"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-02-10|2014-02-10|201407|"Date Attribute - 201407"|201402|"Date Attribute - 201402"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-08-20|2013-08-20|201334|"Date Attribute - 201334"|201308|"Date Attribute - 201308"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-03-31|2014-03-31|201414|"Date Attribute - 201414"|201403|"Date Attribute - 201403"|2014|"Date Attribute - 2014"|20141|"Date Attribute - 20141"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-06-07|2014-06-07|201423|"Date Attribute - 201423"|201406|"Date Attribute - 201406"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-05-01|2015-05-01|201518|"Date Attribute - 201518"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-10-10|2015-10-10|201541|"Date Attribute - 201541"|201510|"Date Attribute - 201510"|2015|"Date Attribute - 2015"|20154|"Date Attribute - 20154"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-07-13|2014-07-13|201428|"Date Attribute - 201428"|201407|"Date Attribute - 201407"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-02-06|2015-02-06|201506|"Date Attribute - 201506"|201502|"Date Attribute - 201502"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-04-08|2014-04-08|201415|"Date Attribute - 201415"|201404|"Date Attribute - 201404"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-04-02|2014-04-02|201414|"Date Attribute - 201414"|201404|"Date Attribute - 201404"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-10-11|2015-10-11|201541|"Date Attribute - 201541"|201510|"Date Attribute - 201510"|2015|"Date Attribute - 2015"|20154|"Date Attribute - 20154"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-09-01|2014-09-01|201436|"Date Attribute - 201436"|201409|"Date Attribute - 201409"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-12-08|2013-12-08|201349|"Date Attribute - 201349"|201312|"Date Attribute - 201312"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-11-13|2014-11-13|201446|"Date Attribute - 201446"|201411|"Date Attribute - 201411"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-18|2013-09-18|201338|"Date Attribute - 201338"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-25|2013-09-25|201339|"Date Attribute - 201339"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-09-11|2014-09-11|201437|"Date Attribute - 201437"|201409|"Date Attribute - 201409"|2014|"Date Attribute - 2014"|20143|"Date Attribute - 20143"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-12-24|2014-12-24|201452|"Date Attribute - 201452"|201412|"Date Attribute - 201412"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
